module	gene	display_label	evidence_basis	public_source_id	public_source_url
SCF_KIT_survival	NRAS	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
SCF_KIT_survival	MAPK1	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
SCF_KIT_survival	MAPK3	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
SCF_KIT_survival	VAV1	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
SCF_KIT_survival	RAC1	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
SCF_KIT_survival	PTPN11	SCF–KIT signaling / survival	Reactome signaling by SCF-KIT; receptor-side genes only	Reactome R-HSA-1433557	https://reactome.org/content/detail/R-HSA-1433557
Arachidonate_lipid_mediator	PLA2G4A	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	ALOX5	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	ALOX5AP	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	LTC4S	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	LTA4H	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	HPGDS	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	HPGD	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGS1	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGS2	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGES	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGES2	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGES3	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	ABCC1	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	MAPKAPK2	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Arachidonate_lipid_mediator	PTGDS	Lipid-mediator metabolism	KEGG arachidonic acid metabolism; mast-cell lipid mediator literature	KEGG hsa00590; KEGG hsa04664	https://www.kegg.jp/entry/hsa00590;https://www.kegg.jp/entry/hsa04664
Histamine_synthesis_storage	HDC	Histamine synthesis / storage	Histamine biosynthesis and granule storage literature	GO:0001694; GO:0043303	https://amigo.geneontology.org/amigo/term/GO:0001694;https://amigo.geneontology.org/amigo/term/GO:0043303
Histamine_synthesis_storage	SLC18A2	Histamine synthesis / storage	Histamine biosynthesis and granule storage literature	GO:0001694; GO:0043303	https://amigo.geneontology.org/amigo/term/GO:0001694;https://amigo.geneontology.org/amigo/term/GO:0043303
Histamine_synthesis_storage	SRGN	Histamine synthesis / storage	Histamine biosynthesis and granule storage literature	GO:0001694; GO:0043303	https://amigo.geneontology.org/amigo/term/GO:0001694;https://amigo.geneontology.org/amigo/term/GO:0043303
IL33_ST2_response	IL1RL1	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	IL1RAP	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	MYD88	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	IRAK1	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	IRAK4	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	TRAF6	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	MAP3K7	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	CHUK	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	IKBKB	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	NFKB1	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	RELA	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	NFKBIA	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	MAPK14	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	MAPK8	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
IL33_ST2_response	JUN	IL-33/ST2 response competence	Reactome/KEGG IL-33-ST2 receptor-side signaling	IL-33-ST2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC6350413/
MRGPRX2_IgE_independent	MRGPRX2	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	GNAI1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	GNAI2	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	GNAQ	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	PLCB1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	PLCB2	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	PLCB3	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	PIK3CA	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	PIK3CD	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	AKT1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	MAPK1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	MAPK3	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	STIM1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
MRGPRX2_IgE_independent	ORAI1	IgE-independent GPCR/Ca²+	MRGPRX2-mediated IgE-independent mast-cell activation literature	MRGPRX2 signaling literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC5014572/
Proinflammatory_chemokine_output	TNF	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	IL6	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CSF2	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CCL1	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CCL2	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CCL3	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CCL4	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CXCL8	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	CXCL16	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	IL1B	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Proinflammatory_chemokine_output	PTGS2	Inflammatory mediator output	Mast-cell inflammatory cytokine/chemokine output literature	KEGG hsa04664; mast-cell mediator literature	https://www.kegg.jp/entry/hsa04664
Th2_myeloid_immunoregulatory_output	IL4	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	IL5	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	IL13	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	IL10	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	TGFB1	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	CCL2	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	CSF1	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	CCL5	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	VEGFA	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Th2_myeloid_immunoregulatory_output	AREG	Th2 / myeloid-regulatory composite	Tumor-associated mast-cell Th2/myeloid-regulatory mediator literature	tumor-associated mast-cell literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Antigen_presentation_MHC	CIITA	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	CD74	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DRA	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DRB1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DPA1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DPB1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DQA1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DQB1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DMA	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	HLA-DMB	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	B2M	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	TAP1	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	TAP2	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	PSMB8	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	PSMB9	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
Antigen_presentation_MHC	CXCL16	MHC processing / APC-like state	GO antigen processing/presentation and reported APC-like mast-cell state	GO antigen processing/presentation; mast-cell APC literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC10917180/
PDL1_Tcell_suppressive_output	CD274	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	TNF	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	NFKB1	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	RELA	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	TGFB1	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	IL10	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	SOCS3	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	CCL2	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	CCL5	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
PDL1_Tcell_suppressive_output	LGALS9	NF-κB/TGFβ–CCL2 composite	Reported tumor-associated mast-cell immunoregulatory output; exploratory	tumor-associated mast-cell immunoregulation literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	VEGFA	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	FGF2	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	MMP9	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	MMP2	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	TGFB1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	TIMP1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	TIMP2	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	PLAU	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	PLAT	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	CPA3	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	CMA1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	TPSAB1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	HPGDS	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	ANGPT1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
Angiogenesis_ECM_remodeling	SPP1	Angiogenesis / ECM mediators	Mast-cell angiogenesis and matrix-remodeling literature; exploratory	tumor-associated mast-cell angiogenesis/ECM literature	https://pmc.ncbi.nlm.nih.gov/articles/PMC2731828/
